OFFICE,STATE,OH,NAME,PARTY,ELECYR,ELECTP,QUESTION,POSPCT,NEGPCT,RATINGSC,POLLSTER,DAYIN,MONTHIN,YEARIN,DATEIN,DAYOUT,MONTHOUT,YEAROUT,DATEOUT,SAMPLE,TYPE,SOURCE,SOURCED,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,43,45,3,506,8,7,2008,7/8/2008,22,7,2008,7/22/2008,2504,3,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,38,56,3,506,12,8,2008,8/12/2008,19,8,2008,8/19/2008,2001,3,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,38,52,3,502,5,9,2008,9/5/2008,14,9,2008,9/14/2008,1008,2,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,38,55,3,506,9,9,2008,9/9/2008,16,9,2008,9/16/2008,2002,3,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,36,62,3,9023,15,8,2008,8/15/2008,17,8,2008,8/17/2008,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,42,54,3,9023,19,9,2008,9/19/2008,21,9,2008,9/21/2008,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,41,53,3,9023,17,10,2008,10/17/2008,19,10,2008,10/19/2008,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,41,56,3,9023,21,11,2008,11/21/2008,24,11,2008,11/24/2008,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,34,61,3,9023,19,12,2008,12/19/2008,21,12,2008,12/21/2008,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,42,51,5,9011,5,1,2009,1/5/2009,7,1,2009,1/7/2009,600,1,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,40,51,3,506,13,1,2009,1/13/2009,20,1,2009,1/20/2009,2001,3,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,28,68,3,9023,20,1,2009,1/20/2009,22,1,2009,1/22/2009,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,29,68,1,7034,22,1,2009,1/22/2009,25,1,2009,1/25/2009,752,2,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,33,56,3,506,3,2,2009,2/3/2009,17,2,2009,2/17/2009,2502,3,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,25,71,3,9023,20,2,2009,2/20/2009,22,2,2009,2/22/2009,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,38,54,3,502,20,2,2009,2/20/2009,1,3,2009,3/1/2009,761,2,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,32,56,3,506,10,3,2009,3/10/2009,17,3,2009,3/17/2009,2004,3,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,26,72,3,9023,20,3,2009,3/20/2009,22,3,2009,3/22/2009,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,32,55,3,506,7,4,2009,4/7/2009,21,4,2009,4/21/2009,2502,3,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,33,55,3,502,16,4,2009,4/16/2009,26,4,2009,4/26/2009,901,2,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,25,71,3,9023,24,4,2009,4/24/2009,26,4,2009,4/26/2009,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,34,53,3,506,27,4,2009,4/27/2009,4,5,2009,5/4/2009,2005,3,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,23,75,3,9023,28,5,2009,5/28/2009,29,5,2009,5/29/2009,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,24,73,3,9023,12,6,2009,6/12/2009,14,6,2009,6/14/2009,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,18,79,3,9023,17,7,2009,7/17/2009,18,7,2009,7/18/2009,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,28,59,3,506,7,7,2009,7/7/2009,21,7,2009,7/21/2009,2501,3,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,40,52,5,9011,9,8,2009,8/9/2009,12,8,2009,8/12/2009,600,1,16,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,19,76,3,9023,26,8,2009,8/26/2009,28,8,2009,8/28/2009,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,24,74,3,9023,27,9,2009,9/27/2009,28,9,2009,9/28/2009,600,3,32,,,,,,,
2,5,9,Schwarzenegger,2,2006,2,1,20,78,3,9023,20,11,2009,11/20/2009,23,11,2009,11/23/2009,600,3,32,,,,,,,
2,6,5,McNichols,1,1956,1,5,29,63,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,16,34,43,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,,38,42,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,33,39,52,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,,41,29,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,1,41,47,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,6,42,43,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,,46,26,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,,46,39,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,,52,30,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,,56,30,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,,56,37,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,,61,25,10,9007,1,5,1962,5/1/1962,,5,1962,5//1962,430,,6,,,,,,,
2,6,5,McNichols,1,1956,1,,,,,,,,,//,,,,//,,,,,,,,,,
2,6,6,Love,2,1962,1,,,,,,0,,,/0/,,,,//,,,,,,,,,,
2,6,9,Romer,1,1986,1,1,56,13,3,9004,,7,1987,7//1987,,7,1987,7//1987,,,,,,,,,,
2,6,9,Romer,1,1986,1,1,50,,3,9004,31,12,1987,12/31/1987,31,12,1987,12/31/1987,,,,,,,,,,
2,6,9,Romer,1,1986,1,1,71,,3,9004,31,12,1987,12/31/1987,31,12,1987,12/31/1987,,,,,,,,,,
2,6,9,Romer,1,1986,1,1,63,19,3,9004,7,12,1989,12/7/1989,12,12,1989,12/12/1989,506,3,,,,,,,,
2,6,9,Romer,1,1986,1,1,61,,3,9004,31,12,1989,12/31/1989,31,12,1989,12/31/1989,,,,,,,,,,
2,6,9,Romer,1,1986,1,1,75,,3,9004,31,12,1990,12/31/1990,31,12,1990,12/31/1990,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,58,30,3,9004,31,12,1991,12/31/1991,31,12,1991,12/31/1991,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,70,21,3,9004,,1,1992,1//1992,,1,1992,1//1992,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,54,45,10,9001,25,2,1992,2/25/1992,27,2,1992,2/27/1992,806,1,,,,,,,,
2,6,9,Romer,1,1990,2,1,63,27,3,9004,26,5,1992,5/26/1992,2,6,1992,6/2/1992,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,66,29,5,601,3,8,1992,8/3/1992,5,8,1992,8/5/1992,565,2,,,,,,,,
2,6,9,Romer,1,1990,2,1,67,31,5,601,14,9,1992,9/14/1992,18,9,1992,9/18/1992,451,2,,,,,,,,
2,6,9,Romer,1,1990,2,1,54,34,1,9001,18,9,1992,9/18/1992,20,9,1992,9/20/1992,813,1,,,,,,,,
2,6,9,Romer,1,1990,2,1,61,26,3,9004,,10,1992,10//1992,,10,1992,10//1992,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,57,32,3,9004,15,12,1992,12/15/1992,23,12,1992,12/23/1992,606,3,,,,,,,,
2,6,9,Romer,1,1990,2,1,61,,3,9004,31,12,1992,12/31/1992,31,12,1992,12/31/1992,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,68,,3,9004,31,12,1992,12/31/1992,31,12,1992,12/31/1992,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,60,28,3,9004,3,2,1993,2/3/1993,9,2,1993,2/9/1993,613,3,,,,,,,,
2,6,9,Romer,1,1990,2,1,61,36,5,601,26,2,1993,2/26/1993,2,3,1993,3/2/1993,426,2,,,,,,,,
2,6,9,Romer,1,1990,2,1,55,34,3,9004,11,3,1993,3/11/1993,21,3,1993,3/21/1993,602,3,,,,,,,,
2,6,9,Romer,1,1990,2,1,58,29,3,9004,1,5,1993,5/1/1993,5,5,1993,5/5/1993,509,3,,,,,,,,
2,6,9,Romer,1,1990,2,1,57,30,3,9004,29,6,1993,6/29/1993,6,7,1993,7/6/1993,616,3,,,,,,,,
2,6,9,Romer,1,1990,2,1,58,33,3,9004,,8,1993,8//1993,,8,1993,8//1993,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,57,34,3,9004,,10,1993,10//1993,,10,1993,10//1993,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,66,26,3,9004,24,11,1993,11/24/1993,24,11,1993,11/24/1993,508,2,,,,,,,,
2,6,9,Romer,1,1990,2,1,45,52,6,601,3,3,1994,3/3/1994,11,3,1994,3/11/1994,500,1,,,,,,,,
2,6,9,Romer,1,1990,2,1,62,27,3,9004,23,3,1994,3/23/1994,30,3,1994,3/30/1994,550,3,,,,,,,,
2,6,9,Romer,1,1990,2,1,58,33,3,9004,27,6,1994,6/27/1994,14,7,1994,7/14/1994,519,2,,,,,,,,
2,6,9,Romer,1,1990,2,1,61,,3,9004,,9,1994,9//1994,,10,1994,10//1994,,,,,,,,,,
2,6,9,Romer,1,1990,2,1,58,,,601,1,10,1994,10/1/1994,13,10,1994,10/13/1994,,1,,,,,,,,
2,6,9,Romer,1,1994,2,1,56,42,1,9001,18,5,1995,5/18/1995,20,5,1995,5/20/1995,803,1,,,,,,,,
2,6,9,Romer,1,1994,2,1,70,24,3,9004,12,10,1995,10/12/1995,23,10,1995,10/23/1995,500,2,,,,,,,,
2,6,9,Romer,1,1994,2,1,55,44,1,9001,19,9,1996,9/19/1996,21,9,1996,9/21/1996,800,1,,,,,,,,
2,6,9,Romer,1,1994,2,1,56,42,1,9001,,10,1996,10//1996,,10,1996,10//1996,,,,,,,,,,
2,6,9,Romer,1,1994,2,1,58,42,1,9001,27,7,1998,7/27/1998,29,7,1998,7/29/1998,849,1,,,,,,,,
2,6,10,Owens,2,1998,2,1,63,,,602,,5,1999,5//1999,,5,1999,5//1999,,3,8,10/08/99,,,,,,
2,6,10,Owens,2,1998,2,1,61,,,602,,6,1999,6//1999,,6,1999,6//1999,,3,8,10/08/99,,,,,,
2,6,10,Owens,2,1998,2,1,62,,,602,,7,1999,7//1999,,7,1999,7//1999,,3,8,10/08/99,,,,,,
2,6,10,Owens,2,1998,2,1,59,,,602,,10,1999,10//1999,,10,1999,10//1999,617,3,8,10/08/99,,,,,,
2,6,10,Owens,2,1998,2,1,48,30,3,602,,3,2000,3//2000,,3,2000,3//2000,,6,8,03/06/00,,,,,,
2,6,10,Owens,2,1998,2,1,61,21,3,602,,3,2000,3//2000,,3,2000,3//2000,600,4,8,03/06/00,,,,,,
2,6,10,Owens,2,1998,2,1,48,30,3,603,1,3,2000,3/1/2000,,3,2000,3//2000,,6,,06-Mar-2000,,,,,,
2,6,10,Owens,2,1998,2,1,61,21,3,603,1,3,2000,3/1/2000,,3,2000,3//2000,600,4,,06-Mar-2000,,,,,,
2,6,10,Owens,2,1998,1,1,64,26,3,601,25,6,2001,6/25/2001,28,6,2001,6/28/2001,452,1,14,12-Jul-2001,,,,,,
2,6,10,Owens,2,1998,1,1,67,22,3,602,25,7,2001,7/25/2001,6,8,2001,8/6/2001,604,3,,,,,,,,
2,6,10,Owens,2,1998,1,1,70,23,3,601,23,1,2002,1/23/2002,31,1,2002,1/31/2002,600,1,2,25-Feb-2002,,,,,,
2,6,10,Owens,2,1998,1,1,61,21,3,601,,,1999,//1999,,,1999,//1999,,,14,12-Jul-2001,,,,,,
2,6,10,Owens,2,1998,1,1,64,35,1,9006,17,9,2002,9/17/2002,18,9,2002,9/18/2002,501,1,12,,,,,,,
2,6,10,Owens,2,1998,1,1,65,32,1,9006,9,10,2002,10/9/2002,11,10,2002,10/11/2002,500,1,12,,,,,,,
2,6,10,Owens,2,2002,2,1,54,38,3,9023,6,5,2005,5/6/2005,8,5,2005,5/8/2005,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,51,43,3,9023,10,6,2005,6/10/2005,12,6,2005,6/12/2005,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,50,41,3,9023,8,7,2005,7/8/2005,9,7,2005,7/9/2005,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,54,38,3,9023,12,8,2005,8/12/2005,14,8,2005,8/14/2005,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,54,42,3,9023,16,9,2005,9/16/2005,18,9,2005,9/18/2005,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,52,42,3,9023,14,10,2005,10/14/2005,16,10,2005,10/16/2005,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,48,46,3,9023,11,11,2005,11/11/2005,13,11,2005,11/13/2005,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,53,40,3,9023,9,12,2005,12/9/2005,11,12,2005,12/11/2005,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,59,34,3,9023,13,1,2006,1/13/2006,15,1,2006,1/15/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,59,36,3,9023,10,2,2006,2/10/2006,12,2,2006,2/12/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,55,38,3,9023,10,3,2006,3/10/2006,12,3,2006,3/12/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,50,45,3,9023,7,4,2006,4/7/2006,9,4,2006,4/9/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,53,43,3,9023,12,5,2006,5/12/2006,14,5,2006,5/14/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,53,42,3,9023,9,6,2006,6/9/2006,11,6,2006,6/11/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,57,37,3,9023,14,7,2006,7/14/2006,16,7,2006,7/16/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,53,41,3,9023,11,8,2006,8/11/2006,13,8,2006,8/13/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,52,42,3,9023,14,9,2006,9/14/2006,17,9,2006,9/17/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,53,40,3,9023,12,10,2006,10/12/2006,15,10,2006,10/15/2006,600,3,32,,,,,,,
2,6,10,Owens,2,2002,2,1,58,36,3,9023,8,11,2006,11/8/2006,11,11,2006,11/11/2006,600,3,32,,,,,,,
2,6,11,Ritter,1,2006,1,1,66,18,37,8027,28,8,2007,8/28/2007,31,8,2007,8/31/2007,500,1,16,,,,,,,
2,6,11,Ritter,1,2006,1,1,50,26,5,"7012, 8027",11,8,2008,8/11/2008,13,8,2008,8/13/2008,500,2,16,,,,,,,
2,6,11,Ritter,1,2006,1,1,60,30,10,9001,13,8,2008,8/13/2008,15,8,2008,8/15/2008,400,1,16,,,,,,,
2,6,11,Ritter,1,2006,1,1,58,28,3,601,19,9,2008,9/19/2008,23,9,2008,9/23/2008,501,1,16,,,,,,,
2,6,11,Ritter,1,2006,1,1,47,40,3,8031,23,1,2009,1/23/2009,25,1,2009,1/25/2009,959,2,16,,,,,,,
2,7,4,Dempsey,1,1960,1,1,71,23,10,9007,0,,1964,/0/1964,,,1964,//1964,398,2,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,38,27,1,701,27,1,1981,1/27/1981,1,2,1981,2/1/1981,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,32,40,1,701,4,3,1981,3/4/1981,8,3,1981,3/8/1981,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,35,40,1,701,28,4,1981,4/28/1981,3,5,1981,5/3/1981,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,38,44,1,701,17,6,1981,6/17/1981,23,6,1981,6/23/1981,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,32,52,1,701,23,9,1981,9/23/1981,28,9,1981,9/28/1981,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,42,47,1,701,9,11,1981,11/9/1981,15,11,1981,11/15/1981,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,37,45,1,701,27,1,1982,1/27/1982,31,1,1982,1/31/1982,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,47,46,1,701,24,2,1982,2/24/1982,1,3,1982,3/1/1982,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,41,47,1,701,24,3,1982,3/24/1982,19,4,1982,4/19/1982,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,41,50,1,701,28,4,1982,4/28/1982,3,5,1982,5/3/1982,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,44,47,1,701,2,6,1982,6/2/1982,9,6,1982,6/9/1982,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,51,45,1,701,21,10,1982,10/21/1982,24,10,1982,10/24/1982,,3,,,,,,,,
2,7,7,O'Neill,1,1980,4,1,54,41,1,701,27,10,1982,10/27/1982,30,10,1982,10/30/1982,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,30,57,1,701,27,1,1983,1/27/1983,2,2,1983,2/2/1983,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,29,61,1,701,2,3,1983,3/2/1983,7,3,1983,3/7/1983,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,25,63,1,701,13,4,1983,4/13/1983,19,4,1983,4/19/1983,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,40,56,1,701,25,1,1984,1/25/1984,31,1,1984,1/31/1984,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,38,52,1,701,23,2,1984,2/23/1984,29,2,1984,2/29/1984,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,36,57,1,701,25,4,1984,4/25/1984,2,5,1984,5/2/1984,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,46,49,1,701,22,1,1985,1/22/1985,28,1,1985,1/28/1985,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,45,49,1,701,26,2,1985,2/26/1985,4,3,1985,3/4/1985,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,48,44,1,701,16,4,1985,4/16/1985,24,4,1985,4/24/1985,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,53,38,1,701,14,5,1985,5/14/1985,23,5,1985,5/23/1985,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,47,43,1,701,16,7,1985,7/16/1985,24,7,1985,7/24/1985,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,51,43,1,701,15,10,1985,10/15/1985,21,10,1985,10/21/1985,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,50,45,1,701,3,12,1985,12/3/1985,10,12,1985,12/10/1985,500,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,53,45,1,701,21,1,1986,1/21/1986,30,1,1986,1/30/1986,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,46,48,1,701,25,2,1986,2/25/1986,4,3,1986,3/4/1986,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,58,36,1,701,11,4,1986,4/11/1986,17,4,1986,4/17/1986,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,52,44,1,701,28,5,1986,5/28/1986,5,6,1986,6/5/1986,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,50,46,1,701,23,6,1986,6/23/1986,30,6,1986,6/30/1986,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,47,49,1,701,16,9,1986,9/16/1986,24,9,1986,9/24/1986,,3,,,,,,,,
2,7,7,O'Neill,1,1982,1,1,58,40,1,701,26,10,1986,10/26/1986,29,10,1986,10/29/1986,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,57,39,1,701,2,12,1986,12/2/1986,9,12,1986,12/9/1986,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,63,34,1,701,13,10,1987,10/13/1987,20,10,1987,10/20/1987,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,61,36,1,701,2,2,1988,2/2/1988,8,2,1988,2/8/1988,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,58,40,1,701,19,4,1988,4/19/1988,27,4,1988,4/27/1988,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,48,46,1,701,29,11,1988,11/29/1988,6,12,1988,12/6/1988,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,33,62,1,701,21,2,1989,2/21/1989,28,2,1989,2/28/1989,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,32,65,1,701,28,3,1989,3/28/1989,5,4,1989,4/5/1989,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,31,65,1,701,2,5,1989,5/2/1989,10,5,1989,5/10/1989,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,29,67,1,701,14,6,1989,6/14/1989,14,6,1989,6/14/1989,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,32,65,1,701,12,9,1989,9/12/1989,20,9,1989,9/20/1989,500,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,26,71,1,701,10,10,1989,10/10/1989,18,10,1989,10/18/1989,500,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,35,61,1,701,8,11,1989,11/8/1989,13,11,1989,11/13/1989,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,26,70,1,701,5,12,1989,12/5/1989,11,12,1989,12/11/1989,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,24,72,1,701,23,1,1990,1/23/1990,31,1,1990,1/31/1990,500,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,26,71,1,701,2,3,1990,3/2/1990,7,3,1990,3/7/1990,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,22,75,1,701,27,3,1990,3/27/1990,3,4,1990,4/3/1990,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,28,67,1,701,15,5,1990,5/15/1990,22,5,1990,5/22/1990,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,26,71,1,701,19,6,1990,6/19/1990,26,6,1990,6/26/1990,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,24,73,1,701,23,7,1990,7/23/1990,30,7,1990,7/30/1990,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,23,76,1,701,18,9,1990,9/18/1990,25,9,1990,9/25/1990,,3,,,,,,,,
2,7,7,O'Neill,1,1986,2,1,24,71,1,701,16,10,1990,10/16/1990,23,10,1990,10/23/1990,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,30,24,1,701,1,2,1991,2/1/1991,9,2,1991,2/9/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,28,54,1,701,26,2,1991,2/26/1991,3,3,1991,3/3/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,38,62,1,702,12,3,1991,3/12/1991,19,3,1991,3/19/1991,685,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,30,63,1,701,2,4,1991,4/2/1991,9,4,1991,4/9/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,33,59,1,701,15,5,1991,5/15/1991,22,5,1991,5/22/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,26,65,1,701,25,6,1991,6/25/1991,1,7,1991,7/1/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,31,65,1,701,23,7,1991,7/23/1991,29,7,1991,7/29/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,27,73,1,702,29,8,1991,8/29/1991,5,9,1991,9/5/1991,563,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,30,68,1,701,10,9,1991,9/10/1991,16,9,1991,9/16/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,22,74,1,701,15,10,1991,10/15/1991,21,10,1991,10/21/1991,500,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,24,71,1,701,12,11,1991,11/12/1991,17,11,1991,11/17/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,24,74,1,701,12,12,1991,12/12/1991,17,12,1991,12/17/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,27,70,1,701,21,1,1992,1/21/1992,27,1,1991,1/27/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,30,68,1,701,20,2,1992,2/20/1992,25,2,1992,2/25/1992,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,31,69,1,701,25,3,1992,3/25/1992,30,3,1992,3/30/1992,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,33,65,1,701,21,4,1992,4/21/1992,27,4,1991,4/27/1991,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,41,56,1,701,26,5,1992,5/26/1992,1,6,1992,6/1/1992,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,40,60,1,701,,7,1992,7//1992,,7,1992,7//1992,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,47,51,1,701,,8,1992,8//1992,,9,1992,9//1992,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,47,51,1,701,27,8,1992,8/27/1992,2,9,1992,9/2/1992,,,,,,,,,,
2,7,8,Weicker,3,1990,1,1,43,57,1,9001,26,9,1992,9/26/1992,27,9,1992,9/27/1992,425,1,,,,,,,,
2,7,8,Weicker,3,1990,1,1,44,56,1,701,29,9,1992,9/29/1992,5,10,1992,10/5/1992,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,44,56,1,701,,11,1992,11//1992,,11,1992,11//1992,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,39,58,1,701,1,12,1992,12/1/1992,7,12,1992,12/7/1992,,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,34,63,1,701,26,1,1993,1/26/1993,3,2,1993,2/3/1993,500,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,29,67,1,701,23,2,1993,2/23/1993,1,3,1993,3/1/1993,500,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,31,67,1,701,30,3,1993,3/30/1993,5,4,1993,4/5/1993,500,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,38,60,1,701,5,5,1993,5/5/1993,12,5,1993,5/12/1993,500,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,39,59,1,701,8,6,1993,6/8/1993,14,6,1993,6/14/1993,500,3,,,,,,,,
2,7,8,Weicker,3,1990,1,1,38,58,1,701,20,7,1993,7/20/1993,26,7,1993,7/26/1993,500,3,,,,,,,,
